Wavelength,Intensity
403.0689655172414,0.9540740740740741
404.2241379310345,0.3911111111111112
405.37931034482756,0.2725925925925925
406.5344827586207,0.30222222222222217
407.68965517241384,0.11333333333333329
408.84482758620686,0.2725925925925925
410.0,0.3874074074074074
411.15517241379314,0.3429629629629629
412.3103448275862,0.3799999999999999
413.4655172413793,0.3725925925925926
414.62068965517244,0.28
415.7758620689655,0.2466666666666666
416.9310344827586,0.2985185185185184
418.08620689655174,0.3725925925925926
419.2413793103448,0.3799999999999999
420.3965517241379,0.27629629629629626
421.55172413793105,0.3281481481481481
422.7068965517241,0.39481481481481473
423.8620689655172,0.5318518518518518
425.01724137931035,0.5133333333333334
426.17241379310343,0.5725925925925925
427.32758620689657,0.5800000000000001
428.48275862068965,0.5837037037037036
429.6379310344828,0.7540740740740741
430.7931034482759,0.6985185185185185
431.94827586206895,0.9281481481481482
433.1034482758621,0.8948148148148147
434.2586206896552,0.9318518518518519
435.41379310344826,0.8837037037037037
436.5689655172414,1.1244444444444444
437.7241379310345,1.0281481481481483
438.87931034482756,1.1762962962962962
440.0344827586207,1.1837037037037037
441.1896551724138,1.1059259259259258
442.3448275862069,1.1948148148148148
443.5,1.3355555555555556
444.65517241379314,1.2540740740740741
445.8103448275862,1.1207407407407408
446.9655172413793,1.5392592592592593
448.12068965517244,1.5985185185185187
449.2758620689655,1.717037037037037
450.4310344827586,1.805925925925926
451.58620689655174,1.7651851851851852
452.7413793103448,1.8762962962962964
453.8965517241379,1.8355555555555556
455.05172413793105,2.0244444444444443
456.2068965517241,2.2874074074074073
457.3620689655172,2.305925925925926
458.51724137931035,2.1614814814814816
459.67241379310343,2.076296296296296
460.82758620689657,2.0985185185185187
461.98275862068965,2.5096296296296297
463.1379310344828,2.5614814814814815
464.2931034482759,2.38
465.44827586206895,2.454074074074074
466.6034482758621,2.6503703703703705
467.7586206896552,2.7466666666666666
468.91379310344826,2.7355555555555555
470.0689655172414,3.009629629629629
471.2241379310345,3.172592592592592
472.37931034482756,3.283703703703704
473.5344827586207,3.1985185185185183
474.6896551724138,3.342962962962963
475.8448275862069,3.5281481481481483
477.0,3.9392592592592597
478.15517241379314,4.083703703703703
479.3103448275862,4.191111111111111
480.4655172413793,4.294814814814815
481.62068965517244,4.405925925925926
482.7758620689655,4.454074074074073
483.9310344827586,4.761481481481482
485.08620689655174,5.376296296296296
486.2413793103448,5.202222222222222
487.3965517241379,5.446666666666667
488.55172413793105,5.98
489.7068965517241,6.598518518518519
490.86206896551727,6.813333333333333
492.01724137931035,7.417037037037037
493.17241379310343,7.605925925925927
494.32758620689657,8.12814814814815
495.48275862068965,8.591111111111111
496.6379310344828,9.039259259259259
497.7931034482759,9.73925925925926
498.94827586206895,10.617037037037038
500.1034482758621,10.82074074074074
501.2586206896552,11.983703703703704
502.41379310344826,12.402222222222223
503.5689655172414,13.187407407407408
504.7241379310345,14.483703703703704
505.87931034482756,15.346666666666668
507.0344827586207,16.013333333333335
508.1896551724138,16.950370370370372
509.3448275862069,18.27259259259259
510.5,19.354074074074074
511.6551724137931,20.75037037037037
512.8103448275862,21.946666666666665
513.9655172413793,23.598518518518517
515.1206896551724,24.93925925925926
516.2758620689655,26.63925925925926
517.4310344827586,28.53185185185185
518.5862068965517,30.77259259259259
519.7413793103449,33.465185185185184
520.8965517241379,36.83185185185185
522.051724137931,43.80592592592592
523.2068965517242,74.93925925925926
524.3620689655172,133.03555555555553
525.5172413793103,176.7133333333333
526.6724137931035,200.59851851851852
527.8275862068965,211.18370370370369
528.9827586206897,215.61703703703702
530.1379310344828,219.28
531.2931034482758,220.2948148148148
532.448275862069,215.53925925925924
533.6034482758621,187.0911111111111
534.7586206896551,125.20592592592592
535.9137931034483,78.80592592592593
537.0689655172414,51.950370370370365
538.2241379310345,43.187407407407406
539.3793103448276,38.27259259259259
540.5344827586207,35.017037037037035
541.6896551724138,32.42444444444444
542.8448275862069,30.576296296296295
544.0,28.561481481481483
545.1551724137931,27.231851851851854
546.3103448275862,26.024444444444445
547.4655172413793,25.02074074074074
548.6206896551724,23.846666666666668
549.7758620689655,23.113333333333333
550.9310344827586,21.835555555555555
552.0862068965517,21.12074074074074
553.2413793103449,20.22074074074074
554.3965517241379,19.65037037037037
555.551724137931,18.613333333333333
556.7068965517242,18.472592592592594
557.8620689655172,17.72074074074074
559.0172413793103,17.18
560.1724137931035,16.665185185185187
561.3275862068965,16.59111111111111
562.4827586206897,16.072592592592592
563.6379310344828,15.887407407407409
564.7931034482758,15.117037037037036
565.948275862069,14.572592592592594
567.1034482758621,14.005925925925926
568.2586206896551,13.517037037037037
569.4137931034483,13.32074074074074
570.5689655172414,12.865185185185185
571.7241379310345,12.635555555555555
572.8793103448276,12.428148148148148
574.0344827586207,11.935555555555556
575.1896551724138,11.750370370370371
576.3448275862069,11.931851851851853
577.5,11.842962962962963
578.6551724137931,12.18
579.8103448275862,12.32074074074074
580.9655172413793,13.028148148148148
582.1206896551724,13.757777777777779
583.2758620689655,14.09851851851852
584.4310344827586,15.031851851851851
585.5862068965517,15.861481481481484
586.7413793103449,16.76888888888889
587.8965517241379,17.487407407407407
589.051724137931,17.835555555555555
590.2068965517242,18.302222222222223
591.3620689655172,18.20962962962963
592.5172413793103,18.494814814814816
593.6724137931035,19.16888888888889
594.8275862068965,18.654074074074074
595.9827586206897,18.05777777777778
597.1379310344828,18.002222222222223
598.2931034482758,17.783703703703704
599.448275862069,17.546666666666667
600.6034482758621,17.05777777777778
601.7586206896551,16.561481481481483
602.9137931034483,15.835555555555555
604.0689655172414,15.720740740740741
605.2241379310345,16.14666666666667
