Wavelength,Intensity
392.27272727272725,1.9588888888888896
393.54545454545456,0.6866666666666665
394.8181818181818,1.214444444444445
396.0909090909091,1.5200000000000005
397.3636363636364,1.9477777777777785
398.6363636363636,2.3311111111111114
399.9090909090909,2.5755555555555567
401.1818181818182,2.942222222222222
402.4545454545455,3.597777777777779
403.72727272727275,4.053333333333333
405.0,4.592222222222222
406.27272727272725,5.136666666666667
407.54545454545456,6.225555555555555
408.8181818181818,7.1033333333333335
410.0909090909091,8.17
411.3636363636364,9.397777777777778
412.6363636363636,11.158888888888889
413.9090909090909,12.469999999999999
415.1818181818182,14.620000000000001
416.4545454545455,17.00888888888889
417.72727272727275,20.353333333333335
419.0,24.003333333333334
420.27272727272725,27.85333333333333
421.54545454545456,32.39222222222222
422.8181818181818,36.37
424.0909090909091,40.342222222222226
425.3636363636364,44.736666666666665
426.6363636363636,47.09777777777778
427.9090909090909,48.647777777777776
429.1818181818182,49.94777777777778
430.45454545454544,50.73111111111111
431.72727272727275,51.297777777777775
433.0,52.242222222222225
434.27272727272725,52.486666666666665
435.54545454545456,53.39222222222222
436.8181818181818,53.63666666666667
438.0909090909091,54.431111111111115
439.3636363636364,54.20333333333333
440.6363636363636,54.592222222222226
441.9090909090909,54.65888888888889
443.1818181818182,54.342222222222226
444.45454545454544,54.242222222222225
445.72727272727275,53.75888888888889
447.0,53.07555555555555
448.27272727272725,53.50888888888889
449.54545454545456,52.897777777777776
450.8181818181818,52.67
452.0909090909091,51.69222222222222
453.3636363636364,51.00333333333333
454.6363636363636,50.04222222222222
455.9090909090909,49.303333333333335
457.1818181818182,47.964444444444446
458.45454545454544,47.39222222222222
459.72727272727275,47.73111111111111
461.0,47.32
462.27272727272725,46.653333333333336
463.54545454545456,45.403333333333336
464.8181818181818,45.147777777777776
466.0909090909091,44.90888888888889
467.3636363636364,44.086666666666666
468.6363636363636,43.458888888888886
469.9090909090909,42.83111111111111
471.1818181818182,43.02
472.45454545454544,42.74777777777778
473.72727272727275,42.68666666666667
475.0,41.97555555555556
476.27272727272725,41.958888888888886
477.54545454545456,42.214444444444446
478.8181818181818,42.25888888888889
480.0909090909091,42.13666666666667
481.3636363636364,42.69777777777778
482.6363636363636,42.897777777777776
483.9090909090909,43.44222222222222
485.1818181818182,44.53111111111111
486.45454545454544,44.44222222222222
487.72727272727275,45.39222222222222
489.0,45.47
490.27272727272725,45.797777777777775
491.54545454545456,45.547777777777775
492.8181818181818,46.275555555555556
494.0909090909091,45.903333333333336
495.3636363636364,45.39222222222222
496.6363636363636,46.092222222222226
497.9090909090909,45.77
499.1818181818182,46.02
500.45454545454544,46.553333333333335
501.72727272727275,45.85333333333333
503.0,46.12
504.27272727272725,45.88666666666667
505.54545454545456,45.37555555555556
506.8181818181818,44.78111111111111
508.0909090909091,44.78111111111111
509.3636363636364,44.35888888888889
510.6363636363636,43.85888888888889
511.9090909090909,43.69222222222222
513.1818181818181,44.24777777777778
514.4545454545455,44.903333333333336
515.7272727272727,46.01444444444444
517.0,46.714444444444446
518.2727272727273,47.75333333333333
519.5454545454545,48.69777777777778
520.8181818181819,49.33111111111111
522.0909090909091,49.97
523.3636363636364,50.60333333333333
524.6363636363636,51.12555555555556
525.9090909090909,51.397777777777776
527.1818181818181,51.80888888888889
528.4545454545455,52.22555555555556
529.7272727272727,52.62555555555556
531.0,53.047777777777775
532.2727272727273,53.35333333333333
533.5454545454545,53.742222222222225
534.8181818181819,53.37
536.0909090909091,54.06444444444445
537.3636363636364,54.147777777777776
538.6363636363636,54.57555555555555
539.9090909090909,54.425555555555555
541.1818181818181,54.68666666666667
542.4545454545455,54.708888888888886
543.7272727272727,54.68666666666667
545.0,54.236666666666665
546.2727272727273,53.65888888888889
547.5454545454545,53.38111111111111
548.8181818181819,53.09777777777778
550.0909090909091,52.57555555555555
551.3636363636364,52.09777777777778
552.6363636363636,51.79222222222222
553.9090909090909,51.51444444444444
555.1818181818181,50.992222222222225
556.4545454545455,50.44222222222222
557.7272727272727,49.897777777777776
559.0,49.653333333333336
560.2727272727273,48.592222222222226
561.5454545454545,48.214444444444446
562.8181818181819,47.51444444444444
564.0909090909091,46.81444444444445
565.3636363636364,46.12
566.6363636363636,45.54222222222222
567.9090909090909,44.75333333333333
569.1818181818181,44.03111111111111
570.4545454545455,42.93666666666667
571.7272727272727,42.22
573.0,41.12
574.2727272727273,40.48111111111111
575.5454545454545,39.653333333333336
576.8181818181819,38.79222222222222
578.0909090909091,37.94777777777778
579.3636363636364,37.092222222222226
580.6363636363636,36.37
581.9090909090909,37.53111111111111
583.1818181818181,40.75333333333333
584.4545454545455,44.35333333333333
585.7272727272727,48.26444444444444
587.0,53.458888888888886
588.2727272727273,58.52555555555555
589.5454545454545,62.90888888888889
590.8181818181819,65.09222222222223
592.0909090909091,67.82
593.3636363636364,70.10888888888888
594.6363636363636,71.99777777777777
595.9090909090909,72.50333333333333
597.1818181818181,73.21444444444444
598.4545454545455,73.07
599.7272727272727,72.58111111111111
601.0,72.2811111111111
602.2727272727273,71.41444444444446
603.5454545454545,70.46444444444444
604.8181818181819,69.98111111111112
606.0909090909091,69.00888888888889
607.3636363636364,68.00888888888889
608.6363636363636,67.70888888888888
609.9090909090909,66.23111111111112
611.1818181818182,65.44222222222223
612.4545454545455,64.2811111111111
613.7272727272727,63.803333333333335
615.0,63.27555555555555
616.2727272727273,61.95333333333334
617.5454545454545,61.01444444444444
618.8181818181818,59.66444444444445
620.0909090909091,58.720000000000006
621.3636363636364,58.081111111111106
622.6363636363636,57.10333333333333
623.9090909090909,56.32555555555555
625.1818181818182,55.586666666666666
626.4545454545455,55.30888888888889
627.7272727272727,54.10888888888889
629.0,53.27
630.2727272727273,52.236666666666665
631.5454545454545,51.431111111111115
632.8181818181818,51.242222222222225
634.0909090909091,51.092222222222226
635.3636363636364,50.486666666666665
636.6363636363636,49.897777777777776
637.9090909090909,49.35333333333333
639.1818181818182,48.31444444444445
640.4545454545455,47.55888888888889
641.7272727272727,46.62
643.0,45.586666666666666
644.2727272727273,44.63111111111111
645.5454545454545,43.42
